ChemicalName,Symptom,relationship
Dieldrin,Respiratory Arrest,hasSymptom
Dieldrin,Shortness of Breathing,hasSymptom
Dieldrin,Slow Breathing,hasSymptom
Dieldrin,Wheezing,hasSymptom
Dieldrin,Abdom. Discomfort,hasSymptom
Dieldrin,Diarrhea,hasSymptom
Dieldrin,Nausea,hasSymptom
Dieldrin,Vomiting,hasSymptom
Dieldrin,itching,hasSymptom
Dieldrin,Numbness/tingling,hasSymptom
Dieldrin,Rash,hasSymptom
Dieldrin,Skin burns/burning,hasSymptom
Dieldrin,Skin redness,hasSymptom
Dieldrin,Skin sweling,hasSymptom
Diethyl Ether,Low Body Temp,hasSymptom
Diethyl Ether,Agitation,hasSymptom
Diethyl Ether,Dizziness,hasSymptom
Diethyl Ether,fatigue/weakness,hasSymptom
Diethyl Ether,Headaches,hasSymptom
Diethyl Ether,Lower Mentatl State,hasSymptom
Diethyl Ether,Spasm/seizures,hasSymptom
Diethyl Ether,Hearing Loss,hasSymptom
Diethyl Ether,Tinnitus,hasSymptom
Diethyl Ether,Dilated Pupils,hasSymptom
Diethyl Ether,Eye irritation/redness,hasSymptom
Diethyl Ether,Eye Swelling,hasSymptom
Diethyl Ether,Impaired Vision,hasSymptom
Diethyl Ether,Light Sensitivity,hasSymptom
Diethyl Ether,Tearing,hasSymptom
Diethyl Ether,Vision Loss,hasSymptom
Diethyl Ether,Nosal Irritation,hasSymptom
Diethyl Ether,Coughing/chocking,hasSymptom
Diethyl Ether,Drooling/Salivation,hasSymptom
Diethyl Ether,Mouth irritation,hasSymptom
Diethyl Ether,Throat irritation,hasSymptom
Diethyl Ether,Arrythmia,hasSymptom
Diethyl Ether,Bradycardia,hasSymptom
Diethyl Ether,Hypoxia/Cyanosis,hasSymptom
Diethyl Ether,Coughing/Chocking,hasSymptom
Diethyl Ether,Hypoxia/cyanosis,hasSymptom
Diethyl Ether,Irregular Breathing,hasSymptom
Diethyl Ether,Resp burning/irritation,hasSymptom
Diethyl Ether,Respiratory Arrest,hasSymptom
Diethyl Ether,Slow Breathing,hasSymptom
Diethyl Ether,Vomiting,hasSymptom
Diethyl Ether,Cyanosis/blue,hasSymptom
Diethyl Ether,itching,hasSymptom
Diethyl Ether,Rash,hasSymptom
Diethyl Ether,Skin burns/burning,hasSymptom
Diethyl Ether,Skin redness,hasSymptom
Diethyl Ether,Skin sweling,hasSymptom
Diethyl Zinc,Chilles,hasSymptom
Diethyl Zinc,High Body Temp,hasSymptom
Diethyl Zinc,Low Body Temp,hasSymptom
Diethyl Zinc,Shivering,hasSymptom
Diethyl Zinc,Agitation,hasSymptom
Diethyl Zinc,fatigue/weakness,hasSymptom
Diethyl Zinc,Headaches,hasSymptom
Diethyl Zinc,Lack of coordination,hasSymptom
Diethyl Zinc,Numbness/tingling,hasSymptom
Diethyl Zinc,Hearing Loss,hasSymptom
Diethyl Zinc,Tinnitus,hasSymptom
Diethyl Zinc,Impaired Vision,hasSymptom
Diethyl Zinc,Nosal Irritation,hasSymptom
Diethyl Zinc,Coughing/chocking,hasSymptom
Diethyl Zinc,Dry mouth/throat,hasSymptom
Diethyl Zinc,Mouth irritation,hasSymptom
Diethyl Zinc,Throat irritation,hasSymptom
Diethyl Zinc,Arrythmia,hasSymptom
Diethyl Zinc,Chest pain,hasSymptom
Diethyl Zinc,Hypotension/Shock,hasSymptom
Diethyl Zinc,Hypoxia/Cyanosis,hasSymptom
Diethyl Zinc,Chest Discomfort,hasSymptom
Diethyl Zinc,Congestion,hasSymptom
Diethyl Zinc,Coughing/Chocking,hasSymptom
Diethyl Zinc,Hypoxia/cyanosis,hasSymptom
Diethyl Zinc,Irregular Breathing,hasSymptom
Diethyl Zinc,Pulmonary Edema,hasSymptom
Diethyl Zinc,Rapid Breathing,hasSymptom
Diethyl Zinc,Resp burning/irritation,hasSymptom
Diethyl Zinc,Respiratory Arrest,hasSymptom
Diethyl Zinc,Shortness of Breathing,hasSymptom
Diethyl Zinc,Slow Breathing,hasSymptom
Diethyl Zinc,Wheezing,hasSymptom
Diethyl Zinc,Abdom. Discomfort,hasSymptom
Diethyl Zinc,Diarrhea,hasSymptom
Diethyl Zinc,Nausea,hasSymptom
Diethyl Zinc,"Urination, bloody",hasSymptom
Diethyl Zinc,Vomiting,hasSymptom
Diethyl Zinc,Vomiting Blood,hasSymptom
Diethyl Zinc,itching,hasSymptom
Diethyl Zinc,Numbness/tingling,hasSymptom
Diethyl Zinc,Peeling/exfoliation,hasSymptom
Diethyl Zinc,Rash,hasSymptom
Diethyl Zinc,Skin burns/burning,hasSymptom
Diethyl Zinc,Skin redness,hasSymptom
Diethyl Zinc,Sweating,hasSymptom
Diethylamine,High Body Temp,hasSymptom
Diethylamine,Agitation,hasSymptom
Diethylamine,Dizziness,hasSymptom
Diethylamine,drowsiness,hasSymptom
Diethylamine,fatigue/weakness,hasSymptom
Diethylamine,Headaches,hasSymptom
Diethylamine,Lack of coordination,hasSymptom
Diethylamine,Lower Mentatl State,hasSymptom
Diethylamine,Numbness/tingling,hasSymptom
Diethylamine,Paralysis,hasSymptom
Diethylamine,Slurred Speech,hasSymptom
Diethylamine,Spasm/seizures,hasSymptom
Diethylamine,unresponsive,hasSymptom
Diethylamine,Hearing Loss,hasSymptom
Diethylamine,Tinnitus,hasSymptom
Diethylamine,Eye irritation/redness,hasSymptom
Diethylamine,Eye Swelling,hasSymptom
Diethylamine,Impaired Vision,hasSymptom
Diethylamine,Vision Loss,hasSymptom
Diethylamine,Nosal Irritation,hasSymptom
Diethylamine,Coughing/chocking,hasSymptom
Diethylamine,Drooling/Salivation,hasSymptom
Diethylamine,Mouth irritation,hasSymptom
Diethylamine,Throat irritation,hasSymptom
Diethylamine,Arrythmia,hasSymptom
Diethylamine,Chest pain,hasSymptom
Diethylamine,Hypotension/Shock,hasSymptom
Diethylamine,Hypoxia/Cyanosis,hasSymptom
Diethylamine,Tachycardia,hasSymptom
Diethylamine,Chest Discomfort,hasSymptom
Diethylamine,Coughing/Chocking,hasSymptom
Diethylamine,Hypoxia/cyanosis,hasSymptom
Diethylamine,Irregular Breathing,hasSymptom
Diethylamine,Pulmonary Edema,hasSymptom
Diethylamine,Rapid Breathing,hasSymptom
Diethylamine,Resp burning/irritation,hasSymptom
Diethylamine,Respiratory Arrest,hasSymptom
Diethylamine,Shortness of Breathing,hasSymptom
Diethylamine,Wheezing,hasSymptom
Diethylamine,Abdom. Discomfort,hasSymptom
Diethylamine,Vomiting,hasSymptom
Diethylamine,Vomiting Blood,hasSymptom
Diethylamine,Blistering,hasSymptom
Diethylamine,itching,hasSymptom
Diethylamine,Rash,hasSymptom
Diethylamine,Skin burns/burning,hasSymptom
Diethylamine,Skin redness,hasSymptom
Diethylamine,Skin sweling,hasSymptom
Diisopropylamine,High Body Temp,hasSymptom
Diisopropylamine,Agitation,hasSymptom
Diisopropylamine,Dizziness,hasSymptom
Diisopropylamine,drowsiness,hasSymptom
Diisopropylamine,fatigue/weakness,hasSymptom
Diisopropylamine,Headaches,hasSymptom
Diisopropylamine,Lack of coordination,hasSymptom
Diisopropylamine,Lower Mentatl State,hasSymptom
Diisopropylamine,Numbness/tingling,hasSymptom
Diisopropylamine,Paralysis,hasSymptom
Diisopropylamine,Slurred Speech,hasSymptom
Diisopropylamine,Spasm/seizures,hasSymptom
Diisopropylamine,unresponsive,hasSymptom
Diisopropylamine,Hearing Loss,hasSymptom
Diisopropylamine,Tinnitus,hasSymptom
Diisopropylamine,Eye irritation/redness,hasSymptom
Diisopropylamine,Eye Swelling,hasSymptom
Diisopropylamine,Impaired Vision,hasSymptom
Diisopropylamine,Vision Loss,hasSymptom
Diisopropylamine,Nosal Irritation,hasSymptom
Diisopropylamine,Coughing/chocking,hasSymptom
Diisopropylamine,Drooling/Salivation,hasSymptom
Diisopropylamine,Mouth irritation,hasSymptom
Diisopropylamine,Throat irritation,hasSymptom
Diisopropylamine,Arrythmia,hasSymptom
Diisopropylamine,Chest pain,hasSymptom
Diisopropylamine,Hypotension/Shock,hasSymptom
Diisopropylamine,Hypoxia/Cyanosis,hasSymptom
Diisopropylamine,Tachycardia,hasSymptom
Diisopropylamine,Chest Discomfort,hasSymptom
Diisopropylamine,Coughing/Chocking,hasSymptom
Diisopropylamine,Hypoxia/cyanosis,hasSymptom
Diisopropylamine,Irregular Breathing,hasSymptom
Diisopropylamine,Pulmonary Edema,hasSymptom
Diisopropylamine,Rapid Breathing,hasSymptom
Diisopropylamine,Resp burning/irritation,hasSymptom
Diisopropylamine,Respiratory Arrest,hasSymptom
Diisopropylamine,Shortness of Breathing,hasSymptom
Diisopropylamine,Wheezing,hasSymptom
Diisopropylamine,Abdom. Discomfort,hasSymptom
Diisopropylamine,Vomiting,hasSymptom
Diisopropylamine,Vomiting Blood,hasSymptom
Diisopropylamine,Blistering,hasSymptom
Diisopropylamine,itching,hasSymptom
Diisopropylamine,Rash,hasSymptom
Diisopropylamine,Skin burns/burning,hasSymptom
Diisopropylamine,Skin redness,hasSymptom
Diisopropylamine,Skin sweling,hasSymptom
Dimethoate,High Body Temp,hasSymptom
Dimethoate,Agitation,hasSymptom
Dimethoate,Dizziness,hasSymptom
Dimethoate,fatigue/weakness,hasSymptom
Dimethoate,Headaches,hasSymptom
Dimethoate,Lower Mentatl State,hasSymptom
Dimethoate,Numbness/tingling,hasSymptom
Dimethoate,Paralysis,hasSymptom
Dimethoate,Spasm/seizures,hasSymptom
Dimethoate,unresponsive,hasSymptom
Dimethoate,Hearing Loss,hasSymptom
Dimethoate,Tinnitus,hasSymptom
Dimethoate,Constricted Pupils,hasSymptom
Dimethoate,Dilated Pupils,hasSymptom
Dimethoate,Eye irritation/redness,hasSymptom
Dimethoate,Impaired Vision,hasSymptom
Dimethoate,Tearing,hasSymptom
Dimethoate,Nosal Irritation,hasSymptom
Dimethoate,Coughing/chocking,hasSymptom
Dimethoate,Drooling/Salivation,hasSymptom
Dimethoate,Mouth irritation,hasSymptom
Dimethoate,Throat irritation,hasSymptom
Dimethoate,Arrythmia,hasSymptom
Dimethoate,Bradycardia,hasSymptom
Dimethoate,Chest pain,hasSymptom
Dimethoate,Hypertension,hasSymptom
Dimethoate,Hypotension/Shock,hasSymptom
Dimethoate,Hypoxia/Cyanosis,hasSymptom
Dimethoate,Tachycardia,hasSymptom
Dimethoate,Chest Discomfort,hasSymptom
Dimethoate,Congestion,hasSymptom
Dimethoate,Coughing/Chocking,hasSymptom
Dimethoate,Hypoxia/cyanosis,hasSymptom
Dimethoate,Irregular Breathing,hasSymptom
Dimethoate,Pulmonary Edema,hasSymptom
Dimethoate,Rapid Breathing,hasSymptom
Dimethoate,Resp burning/irritation,hasSymptom
Dimethoate,Respiratory Arrest,hasSymptom
Dimethoate,Shortness of Breathing,hasSymptom
Dimethoate,Wheezing,hasSymptom
Dimethoate,Abdom. Discomfort,hasSymptom
Dimethoate,Diarrhea,hasSymptom
Dimethoate,Urinary incontinence,hasSymptom
Dimethoate,Vomiting,hasSymptom
Dimethoate,Numbness/tingling,hasSymptom
Dimethoate,Sweating,hasSymptom
Dimethyl Ether,Low Body Temp,hasSymptom
Dimethyl Ether,Agitation,hasSymptom
Dimethyl Ether,Dizziness,hasSymptom
Dimethyl Ether,fatigue/weakness,hasSymptom
Dimethyl Ether,Headaches,hasSymptom
Dimethyl Ether,Lower Mentatl State,hasSymptom
Dimethyl Ether,Spasm/seizures,hasSymptom
Dimethyl Ether,Hearing Loss,hasSymptom
Dimethyl Ether,Tinnitus,hasSymptom
Dimethyl Ether,Dilated Pupils,hasSymptom
Dimethyl Ether,Eye irritation/redness,hasSymptom
Dimethyl Ether,Eye Swelling,hasSymptom
Dimethyl Ether,Impaired Vision,hasSymptom
Dimethyl Ether,Light Sensitivity,hasSymptom
Dimethyl Ether,Tearing,hasSymptom
Dimethyl Ether,Vision Loss,hasSymptom
Dimethyl Ether,Nosal Irritation,hasSymptom
Dimethyl Ether,Coughing/chocking,hasSymptom
Dimethyl Ether,Drooling/Salivation,hasSymptom
Dimethyl Ether,Mouth irritation,hasSymptom
Dimethyl Ether,Throat irritation,hasSymptom
Dimethyl Ether,Arrythmia,hasSymptom
Dimethyl Ether,Bradycardia,hasSymptom
Dimethyl Ether,Hypoxia/Cyanosis,hasSymptom
Dimethyl Ether,Coughing/Chocking,hasSymptom
Dimethyl Ether,Hypoxia/cyanosis,hasSymptom
Dimethyl Ether,Irregular Breathing,hasSymptom
Dimethyl Ether,Slow Breathing,hasSymptom
Dimethyl Ether,Vomiting,hasSymptom
Dimethyl Ether,Cyanosis/blue,hasSymptom
Dimethyl Ether,itching,hasSymptom
Dimethyl Ether,Rash,hasSymptom
Dimethyl Ether,Skin burns/burning,hasSymptom
Dimethyl Ether,Skin redness,hasSymptom
Dimethyl Ether,Skin sweling,hasSymptom
Dimethyl Sulfate,High Body Temp,hasSymptom
Dimethyl Sulfate,Agitation,hasSymptom
Dimethyl Sulfate,Headaches,hasSymptom
Dimethyl Sulfate,Paralysis,hasSymptom
Dimethyl Sulfate,Spasm/seizures,hasSymptom
Dimethyl Sulfate,unresponsive,hasSymptom
Dimethyl Sulfate,Hearing Loss,hasSymptom
Dimethyl Sulfate,Tinnitus,hasSymptom
Dimethyl Sulfate,Constricted Pupils,hasSymptom
Dimethyl Sulfate,Dilated Pupils,hasSymptom
Dimethyl Sulfate,Eye irritation/redness,hasSymptom
Dimethyl Sulfate,Eye Swelling,hasSymptom
Dimethyl Sulfate,Impaired Vision,hasSymptom
Dimethyl Sulfate,Light Sensitivity,hasSymptom
Dimethyl Sulfate,Tearing,hasSymptom
Dimethyl Sulfate,Nosal Irritation,hasSymptom
Dimethyl Sulfate,Coughing/chocking,hasSymptom
Dimethyl Sulfate,Mouth irritation,hasSymptom
Dimethyl Sulfate,Throat irritation,hasSymptom
Dimethyl Sulfate,Arrythmia,hasSymptom
Dimethyl Sulfate,Bradycardia,hasSymptom
Dimethyl Sulfate,Hypotension/Shock,hasSymptom
Dimethyl Sulfate,Hypoxia/Cyanosis,hasSymptom
Dimethyl Sulfate,Tachycardia,hasSymptom
Dimethyl Sulfate,Coughing/Chocking,hasSymptom
Dimethyl Sulfate,Hypoxia/cyanosis,hasSymptom
Dimethyl Sulfate,Irregular Breathing,hasSymptom
Dimethyl Sulfate,Pulmonary Edema,hasSymptom
Dimethyl Sulfate,Rapid Breathing,hasSymptom
Dimethyl Sulfate,Resp burning/irritation,hasSymptom
Dimethyl Sulfate,Shortness of Breathing,hasSymptom
Dimethyl Sulfate,Abdom. Discomfort,hasSymptom
Dimethyl Sulfate,Nausea,hasSymptom
Dimethyl Sulfate,"Urination, bloody",hasSymptom
Dimethyl Sulfate,Vomiting,hasSymptom
Dimethyl Sulfate,Blistering,hasSymptom
Dimethyl Sulfate,Cyanosis/blue,hasSymptom
Dimethyl Sulfate,Skin burns/burning,hasSymptom
Dimethyl Sulfate,Skin redness,hasSymptom
Dimethyl Sulfoxide,Chilles,hasSymptom
Dimethyl Sulfoxide,High Body Temp,hasSymptom
Dimethyl Sulfoxide,Low Body Temp,hasSymptom
Dimethyl Sulfoxide,Shivering,hasSymptom
Dimethyl Sulfoxide,Dizziness,hasSymptom
Dimethyl Sulfoxide,fatigue/weakness,hasSymptom
Dimethyl Sulfoxide,Headaches,hasSymptom
Dimethyl Sulfoxide,Lower Mentatl State,hasSymptom
Dimethyl Sulfoxide,Hearing Loss,hasSymptom
Dimethyl Sulfoxide,Tinnitus,hasSymptom
Dimethyl Sulfoxide,Constricted Pupils,hasSymptom
Dimethyl Sulfoxide,Dilated Pupils,hasSymptom
Dimethyl Sulfoxide,Eye irritation/redness,hasSymptom
Dimethyl Sulfoxide,Impaired Vision,hasSymptom
Dimethyl Sulfoxide,Light Sensitivity,hasSymptom
Dimethyl Sulfoxide,Tearing,hasSymptom
Dimethyl Sulfoxide,Nosal Irritation,hasSymptom
Dimethyl Sulfoxide,Dry mouth/throat,hasSymptom
Dimethyl Sulfoxide,Mouth irritation,hasSymptom
Dimethyl Sulfoxide,Throat irritation,hasSymptom
Dimethyl Sulfoxide,Chest pain,hasSymptom
Dimethyl Sulfoxide,Irregular Breathing,hasSymptom
Dimethyl Sulfoxide,Resp burning/irritation,hasSymptom
Dimethyl Sulfoxide,Shortness of Breathing,hasSymptom
Dimethyl Sulfoxide,Wheezing,hasSymptom
Dimethyl Sulfoxide,Abdom. Discomfort,hasSymptom
Dimethyl Sulfoxide,Diarrhea,hasSymptom
Dimethyl Sulfoxide,Nausea,hasSymptom
Dimethyl Sulfoxide,"Urination, bloody",hasSymptom
Dimethyl Sulfoxide,Vomiting,hasSymptom
Dimethyl Sulfoxide,Blistering,hasSymptom
Dimethyl Sulfoxide,itching,hasSymptom
Dimethyl Sulfoxide,Rash,hasSymptom
Dimethyl Sulfoxide,Skin burns/burning,hasSymptom
Dimethyl Sulfoxide,Skin redness,hasSymptom
Dimethyl Sulfoxide,Skin sweling,hasSymptom
Dimethylamine,High Body Temp,hasSymptom
Dimethylamine,Agitation,hasSymptom
Dimethylamine,Dizziness,hasSymptom
Dimethylamine,drowsiness,hasSymptom
Dimethylamine,fatigue/weakness,hasSymptom
Dimethylamine,Headaches,hasSymptom
Dimethylamine,Lack of coordination,hasSymptom
Dimethylamine,Lower Mentatl State,hasSymptom
Dimethylamine,Numbness/tingling,hasSymptom
Dimethylamine,Paralysis,hasSymptom
Dimethylamine,Slurred Speech,hasSymptom
Dimethylamine,Spasm/seizures,hasSymptom
Dimethylamine,unresponsive,hasSymptom
Dimethylamine,Hearing Loss,hasSymptom
Dimethylamine,Tinnitus,hasSymptom
Dimethylamine,Eye irritation/redness,hasSymptom
Dimethylamine,Eye Swelling,hasSymptom
Dimethylamine,Impaired Vision,hasSymptom
Dimethylamine,Vision Loss,hasSymptom
Dimethylamine,Nosal Irritation,hasSymptom
Dimethylamine,Coughing/chocking,hasSymptom
Dimethylamine,Drooling/Salivation,hasSymptom
Dimethylamine,Mouth irritation,hasSymptom
Dimethylamine,Throat irritation,hasSymptom
Dimethylamine,Arrythmia,hasSymptom
Dimethylamine,Chest pain,hasSymptom
Dimethylamine,Hypotension/Shock,hasSymptom
Dimethylamine,Hypoxia/Cyanosis,hasSymptom
Dimethylamine,Tachycardia,hasSymptom
Dimethylamine,Chest Discomfort,hasSymptom
Dimethylamine,Coughing/Chocking,hasSymptom
Dimethylamine,Hypoxia/cyanosis,hasSymptom
Dimethylamine,Irregular Breathing,hasSymptom
Dimethylamine,Pulmonary Edema,hasSymptom
Dimethylamine,Rapid Breathing,hasSymptom
Dimethylamine,Resp burning/irritation,hasSymptom
Dimethylamine,Respiratory Arrest,hasSymptom
Dimethylamine,Shortness of Breathing,hasSymptom
Dimethylamine,Wheezing,hasSymptom
Dimethylamine,Abdom. Discomfort,hasSymptom
Dimethylamine,Vomiting,hasSymptom
Dimethylamine,Vomiting Blood,hasSymptom
Dimethylamine,Blistering,hasSymptom
Dimethylamine,itching,hasSymptom
Dimethylamine,Rash,hasSymptom
Dimethylamine,Skin burns/burning,hasSymptom
Dimethylamine,Skin redness,hasSymptom
Dimethylamine,Skin sweling,hasSymptom
Diphosgene,Chilles,hasSymptom
Diphosgene,High Body Temp,hasSymptom
Diphosgene,Low Body Temp,hasSymptom
Diphosgene,Shivering,hasSymptom
Diphosgene,Agitation,hasSymptom
Diphosgene,Headaches,hasSymptom
Diphosgene,Hearing Loss,hasSymptom
Diphosgene,Tinnitus,hasSymptom
Diphosgene,Eye irritation/redness,hasSymptom
Diphosgene,Impaired Vision,hasSymptom
Diphosgene,Tearing,hasSymptom
Diphosgene,Nosal Irritation,hasSymptom
Diphosgene,Runny nose,hasSymptom
Diphosgene,Coughing/chocking,hasSymptom
Diphosgene,Mouth irritation,hasSymptom
Diphosgene,Throat irritation,hasSymptom
Diphosgene,Arrythmia,hasSymptom
Diphosgene,Bradycardia,hasSymptom
Diphosgene,Hypotension/Shock,hasSymptom
Diphosgene,Hypoxia/Cyanosis,hasSymptom
Diphosgene,Tachycardia,hasSymptom
Diphosgene,Chest Discomfort,hasSymptom
Diphosgene,Congestion,hasSymptom
Diphosgene,Coughing/Chocking,hasSymptom
Diphosgene,Coughing Blood,hasSymptom
Diphosgene,Hypoxia/cyanosis,hasSymptom
Diphosgene,Irregular Breathing,hasSymptom
Diphosgene,Pulmonary Edema,hasSymptom
Diphosgene,Rapid Breathing,hasSymptom
Diphosgene,Resp burning/irritation,hasSymptom
Diphosgene,Respiratory Arrest,hasSymptom
Diphosgene,Shortness of Breathing,hasSymptom
Diphosgene,Slow Breathing,hasSymptom
Diphosgene,Wheezing,hasSymptom
Diphosgene,Nausea,hasSymptom
Diphosgene,"Urination, bloody",hasSymptom
Diphosgene,Vomiting,hasSymptom
Diphosgene,Cyanosis/blue,hasSymptom
Diphosgene,Frostbite,hasSymptom
Diphosgene,Skin burns/burning,hasSymptom
Diphosgene,Skin redness,hasSymptom
Dipropyl Ether,Low Body Temp,hasSymptom
Dipropyl Ether,Agitation,hasSymptom
Dipropyl Ether,Dizziness,hasSymptom
Dipropyl Ether,fatigue/weakness,hasSymptom
Dipropyl Ether,Headaches,hasSymptom
Dipropyl Ether,Lower Mentatl State,hasSymptom
Dipropyl Ether,Spasm/seizures,hasSymptom
Dipropyl Ether,Hearing Loss,hasSymptom
Dipropyl Ether,Tinnitus,hasSymptom
Dipropyl Ether,Dilated Pupils,hasSymptom
Dipropyl Ether,Eye irritation/redness,hasSymptom
Dipropyl Ether,Eye Swelling,hasSymptom
Dipropyl Ether,Impaired Vision,hasSymptom
Dipropyl Ether,Light Sensitivity,hasSymptom
Dipropyl Ether,Tearing,hasSymptom
Dipropyl Ether,Vision Loss,hasSymptom
Dipropyl Ether,Nosal Irritation,hasSymptom
Dipropyl Ether,Coughing/chocking,hasSymptom
Dipropyl Ether,Drooling/Salivation,hasSymptom
Dipropyl Ether,Mouth irritation,hasSymptom
Dipropyl Ether,Throat irritation,hasSymptom
Dipropyl Ether,Arrythmia,hasSymptom
Dipropyl Ether,Bradycardia,hasSymptom
Dipropyl Ether,Hypoxia/Cyanosis,hasSymptom
Dipropyl Ether,Coughing/Chocking,hasSymptom
Dipropyl Ether,Hypoxia/cyanosis,hasSymptom
Dipropyl Ether,Irregular Breathing,hasSymptom
Dipropyl Ether,Slow Breathing,hasSymptom
Dipropyl Ether,Vomiting,hasSymptom
Dipropyl Ether,Cyanosis/blue,hasSymptom
Dipropyl Ether,itching,hasSymptom
Dipropyl Ether,Rash,hasSymptom
Dipropyl Ether,Skin burns/burning,hasSymptom
Dipropyl Ether,Skin redness,hasSymptom
Dipropyl Ether,Skin sweling,hasSymptom
Dipropylamine,High Body Temp,hasSymptom
Dipropylamine,Agitation,hasSymptom
Dipropylamine,Dizziness,hasSymptom
Dipropylamine,drowsiness,hasSymptom
Dipropylamine,fatigue/weakness,hasSymptom
Dipropylamine,Headaches,hasSymptom
Dipropylamine,Lack of coordination,hasSymptom
Dipropylamine,Lower Mentatl State,hasSymptom
Dipropylamine,Numbness/tingling,hasSymptom
Dipropylamine,Paralysis,hasSymptom
Dipropylamine,Slurred Speech,hasSymptom
Dipropylamine,Spasm/seizures,hasSymptom
Dipropylamine,unresponsive,hasSymptom
Dipropylamine,Hearing Loss,hasSymptom
Dipropylamine,Tinnitus,hasSymptom
Dipropylamine,Eye irritation/redness,hasSymptom
Dipropylamine,Eye Swelling,hasSymptom
Dipropylamine,Impaired Vision,hasSymptom
Dipropylamine,Vision Loss,hasSymptom
Dipropylamine,Nosal Irritation,hasSymptom
Dipropylamine,Coughing/chocking,hasSymptom
Dipropylamine,Drooling/Salivation,hasSymptom
Dipropylamine,Mouth irritation,hasSymptom
Dipropylamine,Throat irritation,hasSymptom
Dipropylamine,Arrythmia,hasSymptom
Dipropylamine,Chest pain,hasSymptom
Dipropylamine,Hypotension/Shock,hasSymptom
Dipropylamine,Hypoxia/Cyanosis,hasSymptom
Dipropylamine,Tachycardia,hasSymptom
Dipropylamine,Chest Discomfort,hasSymptom
Dipropylamine,Coughing/Chocking,hasSymptom
Dipropylamine,Hypoxia/cyanosis,hasSymptom
Dipropylamine,Irregular Breathing,hasSymptom
Dipropylamine,Pulmonary Edema,hasSymptom
